Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       13     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  0.00      0.00     0.00       13     0.00     0.00  climber_problem::Mountain* std::uninitialized_copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*)
  0.00      0.00     0.00       13     0.00     0.00  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  0.00      0.00     0.00       13     0.00     0.00  climber_problem::Mountain* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*, std::allocator<climber_problem::Mountain>&)
  0.00      0.00     0.00       13     0.00     0.00  std::__lg(long)
  0.00      0.00     0.00       13     0.00     0.00  climber_problem::Mountain* std::copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*)
  0.00      0.00     0.00       13     0.00     0.00  void std::sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&))
  0.00      0.00     0.00       13     0.00     0.00  void std::__sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>)
  0.00      0.00     0.00       13     0.00     0.00  void std::make_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN15climber_problemltERKNS_8MountainES2_
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00     282/708         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() const [17]
                0.00    0.00     426/708         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() const [13]
[8]      0.0    0.00    0.00     708         __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::__normal_iterator(climber_problem::Mountain const* const&) [8]
-----------------------------------------------
                0.00    0.00      26/630         bool __gnu_cxx::operator==<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [109]
                0.00    0.00      98/630         bool __gnu_cxx::operator!=<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [61]
                0.00    0.00     112/630         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_insert_aux(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain const&) [57]
                0.00    0.00     394/630         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
[9]      0.0    0.00    0.00     630         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [9]
-----------------------------------------------
                0.00    0.00     224/573         std::_Miter_base<climber_problem::Mountain*>::iterator_type std::__miter_base<climber_problem::Mountain*>(climber_problem::Mountain*) [21]
                0.00    0.00     349/573         std::_Niter_base<climber_problem::Mountain*>::iterator_type std::__niter_base<climber_problem::Mountain*>(climber_problem::Mountain*) [15]
[10]     0.0    0.00    0.00     573         std::_Iter_base<climber_problem::Mountain*, false>::_S_base(climber_problem::Mountain*) [10]
-----------------------------------------------
                0.00    0.00      26/564         std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, true>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [86]
                0.00    0.00     538/564         bool __gnu_cxx::operator==<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [18]
[11]     0.0    0.00    0.00     564         __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [11]
-----------------------------------------------
                0.00    0.00      36/455         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator-(long) const [72]
                0.00    0.00     111/455         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator+(long) const [42]
                0.00    0.00     154/455         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() [27]
                0.00    0.00     154/455         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() [26]
[12]     0.0    0.00    0.00     455         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::__normal_iterator(climber_problem::Mountain* const&) [12]
-----------------------------------------------
                0.00    0.00      13/426         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
                0.00    0.00     144/426         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::front() const [30]
                0.00    0.00     269/426         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::empty() const [20]
[13]     0.0    0.00    0.00     426         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() const [13]
                0.00    0.00     426/708         __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::__normal_iterator(climber_problem::Mountain const* const&) [8]
-----------------------------------------------
                0.00    0.00      13/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
                0.00    0.00      14/374         resolve(char const*) [101]
                0.00    0.00     123/374         climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
                0.00    0.00     224/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_M_check_len(unsigned long, char const*) const [56]
[14]     0.0    0.00    0.00     374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [14]
